entity_id,safe_id,name,name_en,description_len,release_tier,concept_kind,degree,coverage_role,batch,cardable,card_status,infograph_status
ctkg:v3e-object-3973827146163f9a2a059307,ctkg_v3e-object-3973827146163f9a2a059307,Desired closed-loop poles location,Desired closed-loop poles location,132,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-3af39a858b2949296df5387f,ctkg_v3e-object-3af39a858b2949296df5387f,幅值谱,,23,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-3d75878fdf803ba103376aab,ctkg_v3e-object-3d75878fdf803ba103376aab,Analog-to-digital converter,Analog-to-digital converter,27,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-3dcfcc93901edd979be43f5c,ctkg_v3e-object-3dcfcc93901edd979be43f5c,否包含元素全…,Diagonal canonical form controllability criterion,44,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-3ede6055b0d6c0cf75f44e89,ctkg_v3e-object-3ede6055b0d6c0cf75f44e89,Natural unforced response,Natural unforced response,124,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-401d4e9068e3907ca0e6ccc5,ctkg_v3e-object-401d4e9068e3907ca0e6ccc5,Using tzero to c,Using tzero to compute transmission zeros,41,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-42f4fff2329a29d38cbcd4bc,ctkg_v3e-object-42f4fff2329a29d38cbcd4bc,系统带宽,,75,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-43b963b5d880cd12d43fd450,ctkg_v3e-object-43b963b5d880cd12d43fd450,Using vector margin to assess stability,Using vector margin to assess stability,39,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-4442a6f7404caafa6d0ab8e7,ctkg_v3e-object-4442a6f7404caafa6d0ab8e7,Transmission zero,Transmission zero,93,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-4750f985e21b1a39f40e0473,ctkg_v3e-object-4750f985e21b1a39f40e0473,Output compensation (as a scheme),Output compensation (as a scheme),137,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-476e6f531eebde6502af36f6,ctkg_v3e-object-476e6f531eebde6502af36f6,w域中的劳斯稳定判据,,46,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-4a235944f67a06a4209d2422,ctkg_v3e-object-4a235944f67a06a4209d2422,Bode plot techniques,Bode plot techniques,163,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-4b7254aa73329cdcc5057159,ctkg_v3e-object-4b7254aa73329cdcc5057159,Separation principle,Separation principle,203,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-4cccd13f596146e4afdba37c,ctkg_v3e-object-4cccd13f596146e4afdba37c,Closed-loop system transfer function,Closed-loop system transfer function,36,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-4d4f55b60c7a23596a921468,ctkg_v3e-object-4d4f55b60c7a23596a921468,Zerodegree root locus,Zerodegree root locus,94,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-4f050a1dd9ee29fe0988036d,ctkg_v3e-object-4f050a1dd9ee29fe0988036d,增广系统可控性,,75,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-51995a76d497d06a87b69675,ctkg_v3e-object-51995a76d497d06a87b69675,连续时间系统,,67,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-542c371afb4374a5f7b7be5f,ctkg_v3e-object-542c371afb4374a5f7b7be5f,矩阵指数函数,,64,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-548b056b7b4bc0e10290af72,ctkg_v3e-object-548b056b7b4bc0e10290af72,平衡状态,,39,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-54aa39858b6bf59ab61d64b6,ctkg_v3e-object-54aa39858b6bf59ab61d64b6,部分分式法,,103,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-551346c07dd0adc110d95089,ctkg_v3e-object-551346c07dd0adc110d95089,不稳定节点,,21,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-56e0945e8704fa9f3c1dc356,ctkg_v3e-object-56e0945e8704fa9f3c1dc356,低频段,,36,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-570b74ec5294ac993add9b5f,ctkg_v3e-object-570b74ec5294ac993add9b5f,Marginally Stable System,Marginally Stable System,351,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-581ad59cfd51bb25e50aa652,ctkg_v3e-object-581ad59cfd51bb25e50aa652,Effect of Anti-Alias Prefilter,Effect of Anti-Alias Prefilter,128,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-58432d31be025457910862bc,ctkg_v3e-object-58432d31be025457910862bc,离散系统的可控性与可达性,,56,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-58de4bcc9bc42be0ce31abb7,ctkg_v3e-object-58de4bcc9bc42be0ce31abb7,Bounded Input Bo,Bounded Input Bounded Output (BIBO) Stability,73,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-591e649bbeef70e3da154910,ctkg_v3e-object-591e649bbeef70e3da154910,半稳定极限环,,69,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-5b84bbf04a0ca0921a70e2e4,ctkg_v3e-object-5b84bbf04a0ca0921a70e2e4,串联超前校正,,45,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-5baddb9163a6af3f17f2522d,ctkg_v3e-object-5baddb9163a6af3f17f2522d,Small-signal analysis,Small-signal analysis,132,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-5c2ad2da07903ca99b2b1f08,ctkg_v3e-object-5c2ad2da07903ca99b2b1f08,Frequency-domain performance measures,Frequency-domain performance measures,198,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-5e2c57363c60521b3839a751,ctkg_v3e-object-5e2c57363c60521b3839a751,综合法（期望特性法）,,60,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-5e75417369e6729db63a90a6,ctkg_v3e-object-5e75417369e6729db63a90a6,Modal form,Modal form,95,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-60799f4e66c540f93f3c0085,ctkg_v3e-object-60799f4e66c540f93f3c0085,加权序列,,57,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-623dcdfc6bbae9f9b1a40d27,ctkg_v3e-object-623dcdfc6bbae9f9b1a40d27,大范围稳定系统,,62,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-63919e7aa7d3d49925074a68,ctkg_v3e-object-63919e7aa7d3d49925074a68,Saturation Nonlinearity,Saturation Nonlinearity,23,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-63e0a0d95493513e939f9acd,ctkg_v3e-object-63e0a0d95493513e939f9acd,State transition,State transition matrix in Laplace domain,77,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-673ca3fc1e1f241021746105,ctkg_v3e-object-673ca3fc1e1f241021746105,Observer Canonical Form,Observer Canonical Form,130,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-68b0b2f3295bb357fcb48d7d,ctkg_v3e-object-68b0b2f3295bb357fcb48d7d,Reduced-order observer,Reduced-order observer,115,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-69529eb08c9279e8b19dc4f6,ctkg_v3e-object-69529eb08c9279e8b19dc4f6,交接频率,,58,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-6d78bc7ec6f37d397dd08c67,ctkg_v3e-object-6d78bc7ec6f37d397dd08c67,Relative Stability,Relative Stability,139,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-70598dd5728797c1595207c9,ctkg_v3e-object-70598dd5728797c1595207c9,Kalman filter,Kalman filter,120,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-714380036f5fc0b5608b23b2,ctkg_v3e-object-714380036f5fc0b5608b23b2,counting scheme A/D conversion,counting scheme A/D conversion,30,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-763fd65e573e7a65dfc4b79c,ctkg_v3e-object-763fd65e573e7a65dfc4b79c,Nyquist图,Nyquist plot,131,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7761615701fb4915a76924ff,ctkg_v3e-object-7761615701fb4915a76924ff,Crossover frequency,Crossover frequency,97,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-78558546607d8234fb2ce368,ctkg_v3e-object-78558546607d8234fb2ce368,周期信号的频谱,,42,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7920406a5dc429be713c5890,ctkg_v3e-object-7920406a5dc429be713c5890,Feedback compensation (as a scheme),Feedback compensation (as a scheme),116,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-79a7b9064a607526e69fb64b,ctkg_v3e-object-79a7b9064a607526e69fb64b,内模控制器设计方法,,65,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-79d38366402d1a9806e1ed46,ctkg_v3e-object-79d38366402d1a9806e1ed46,输出可控性矩阵 (output…,,39,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7ca2c75eb92f65075a8ec793,ctkg_v3e-object-7ca2c75eb92f65075a8ec793,successive-approximation technique,successive-approximation technique,193,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7d20806108956a0f52c08f3a,ctkg_v3e-object-7d20806108956a0f52c08f3a,Proportional plu,Proportional plus integral (PI) controller,79,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7d3704ae133f6be94bf5991b,ctkg_v3e-object-7d3704ae133f6be94bf5991b,脉冲传递函数,,44,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7e19f05879897a5e2d7c3e97,ctkg_v3e-object-7e19f05879897a5e2d7c3e97,Ackermann's form,Ackermann's formula for state feedback gain,370,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7e274b7e5ef258bd54400783,ctkg_v3e-object-7e274b7e5ef258bd54400783,自然频率,Natural frequency,139,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-7ec200eb09dcb2beb627f1eb,ctkg_v3e-object-7ec200eb09dcb2beb627f1eb,Duality-Based Es,Duality-Based Estimator Design Using acker/place,125,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-80d226d08d089c2c8bbd2219,ctkg_v3e-object-80d226d08d089c2c8bbd2219,直接积分法求相轨迹,,35,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-83d0805f5bcd8a6654402540,ctkg_v3e-object-83d0805f5bcd8a6654402540,Cascade compensation,Cascade compensation,119,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-863069c1389e01dcca80138a,ctkg_v3e-object-863069c1389e01dcca80138a,Marginal stability,Marginal stability,188,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-8a3c314c47ad84ae14ce5cb8,ctkg_v3e-object-8a3c314c47ad84ae14ce5cb8,Phase stabilizat,Phase stabilization via notch compensation,208,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-8ba6baca586dfe58f396b9a0,ctkg_v3e-object-8ba6baca586dfe58f396b9a0,Phase-lead compe,Phase-lead compensator design for phase margin or root locus reshaping,229,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-8c3a7904cf80848febaed676,ctkg_v3e-object-8c3a7904cf80848febaed676,Open-loop system poles location,Open-loop system poles location,83,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-8cf39aebda1d87c8394a3f9d,ctkg_v3e-object-8cf39aebda1d87c8394a3f9d,relay with dead zone,relay with dead zone,20,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-8db9674c3550d1d151df7573,ctkg_v3e-object-8db9674c3550d1d151df7573,周期采样,,33,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-8e2d1a59b0583cad1108b4b6,ctkg_v3e-object-8e2d1a59b0583cad1108b4b6,幂级数法,,57,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-8eef39678d2ca15d781ee16d,ctkg_v3e-object-8eef39678d2ca15d781ee16d,Observer poles,Observer poles,75,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-8f93b6b3842cc39fa81d8bc1,ctkg_v3e-object-8f93b6b3842cc39fa81d8bc1,主要带与次要带,,58,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-90a70b314d799971df539598,ctkg_v3e-object-90a70b314d799971df539598,否成立,Output controllability rank test,53,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-97fe46ae03d1bbad4abbc906,ctkg_v3e-object-97fe46ae03d1bbad4abbc906,系统可控,,88,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-983964fdaa7a8bf62f5dc787,ctkg_v3e-object-983964fdaa7a8bf62f5dc787,幅相频率特性曲线绘制方法,,127,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-9b3052d4d15a96d495d8e6f5,ctkg_v3e-object-9b3052d4d15a96d495d8e6f5,积分控制规律,,46,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-a241f1b04d77793cee60f9d5,ctkg_v3e-object-a241f1b04d77793cee60f9d5,Zero-Memory Nonlinear Element,Zero-Memory Nonlinear Element,105,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-a3f9fdd2166d349dd51d7ce0,ctkg_v3e-object-a3f9fdd2166d349dd51d7ce0,w变换（双线性变换）,,63,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-a4bbf36e5da58c0e926d8829,ctkg_v3e-object-a4bbf36e5da58c0e926d8829,比例-积分控制规律,,53,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-a5bc9701adc27b91f6da074b,ctkg_v3e-object-a5bc9701adc27b91f6da074b,First column of Routh array,First column of Routh array,27,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-a9170d459013db92d3250926,ctkg_v3e-object-a9170d459013db92d3250926,Nichols chart for compensated system,Nichols chart for compensated system,111,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-a98f424dd074fcab4c1d1f23,ctkg_v3e-object-a98f424dd074fcab4c1d1f23,Symmetric Root Locus (SRL) Method,Symmetric Root Locus (SRL) Method,423,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-ac356855cd7f28c6cbacea72,ctkg_v3e-object-ac356855cd7f28c6cbacea72,Signal-flow graph state model,Signal-flow graph state model,206,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-ade57f97833b42fe6394301d,ctkg_v3e-object-ade57f97833b42fe6394301d,否成立,PBH rank test method for controllability,31,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-aeb5c6a36d9a565300cacaa7,ctkg_v3e-object-aeb5c6a36d9a565300cacaa7,分析法（试探法）,,51,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-b0da8811ce5c0b404585f821,ctkg_v3e-object-b0da8811ce5c0b404585f821,Stability boundary,Stability boundary,90,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-b202f2a7c47a97c1f0e1efe8,ctkg_v3e-object-b202f2a7c47a97c1f0e1efe8,滞后深度,,21,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-b43972ad376b62e88a817ba1,ctkg_v3e-object-b43972ad376b62e88a817ba1,Desired closed-loop poles,Desired closed-loop poles,77,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-b6a2408064ca869300339823,ctkg_v3e-object-b6a2408064ca869300339823,非周期采样,,34,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-b8d0052e096e5047cdccb00e,ctkg_v3e-object-b8d0052e096e5047cdccb00e,Linear Quadratic Regulator (LQR),Linear Quadratic Regulator (LQR),32,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-b95aad56e25e573b0902c1c3,ctkg_v3e-object-b95aad56e25e573b0902c1c3,Input compensation (as a scheme),Input compensation (as a scheme),149,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-ba2eb78058c4284d923a28eb,ctkg_v3e-object-ba2eb78058c4284d923a28eb,Ackermann's formula for observer gain,Ackermann's formula for observer gain,100,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-bc4ed78c68c59c9b4ab42d4d,ctkg_v3e-object-bc4ed78c68c59c9b4ab42d4d,Axis Shift Method for Relative Stability,Axis Shift Method for Relative Stability,180,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-be9c82d423b46b7fc6937236,ctkg_v3e-object-be9c82d423b46b7fc6937236,对数频率特性曲线,,57,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-c2881833cb4d8b1e415dc742,ctkg_v3e-object-c2881833cb4d8b1e415dc742,幅值裕度,,29,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-c39d1d0090637db4b51bde73,ctkg_v3e-object-c39d1d0090637db4b51bde73,绘制概略开环幅相特性曲线方法,,86,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-c7bd7c6faa85c19988a82491,ctkg_v3e-object-c7bd7c6faa85c19988a82491,内模,,41,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-ca9a0f1d11f07f2bbd471a38,ctkg_v3e-object-ca9a0f1d11f07f2bbd471a38,Bode图,Bode plot,122,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-cbbab19b11fc34557c78b5c6,ctkg_v3e-object-cbbab19b11fc34557c78b5c6,Normalized characteristic equation,Normalized characteristic equation,34,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-cbfe80d3da0902843e4ec358,ctkg_v3e-object-cbfe80d3da0902843e4ec358,稳定节点,,20,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-cc879188760f9c79394713cb,ctkg_v3e-object-cc879188760f9c79394713cb,s平面到z平面的映射,,57,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-cd935c229d64107e30b8c1a7,ctkg_v3e-object-cd935c229d64107e30b8c1a7,增广系统,,32,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-cfee5cc12bf4f8da26e41ff1,ctkg_v3e-object-cfee5cc12bf4f8da26e41ff1,Vector Margin,Vector Margin,75,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d36def50dedc036b5c5db035,ctkg_v3e-object-d36def50dedc036b5c5db035,Pole placement,Pole placement,151,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d4e994e83801bfcca363b375,ctkg_v3e-object-d4e994e83801bfcca363b375,不稳定焦点,,28,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d5145d73b0cb5535eac9e81b,ctkg_v3e-object-d5145d73b0cb5535eac9e81b,实奇点,,44,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d564eeb57b51d635721c5e78,ctkg_v3e-object-d564eeb57b51d635721c5e78,Tracking-error estimator,Tracking-error estimator,107,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-d80da04d9d355b4af6fec9f9,ctkg_v3e-object-d80da04d9d355b4af6fec9f9,Phase-lead compensator,Phase-lead compensator,130,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d8ef97d0d84c5b3d7b209fd7,ctkg_v3e-object-d8ef97d0d84c5b3d7b209fd7,对数频率特性曲线绘制方法,,85,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-d9716ac7221be94d7e69f7d3,ctkg_v3e-object-d9716ac7221be94d7e69f7d3,Kalman state-space decomposition,Kalman state-space decomposition,120,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-dc100c0a7e752839af01bbea,ctkg_v3e-object-dc100c0a7e752839af01bbea,离散系统,,39,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-dc824b634d98afec12f44ff1,ctkg_v3e-object-dc824b634d98afec12f44ff1,Control canonical form,Control canonical form,316,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-dcb227bd6a2bb08a122e52d0,ctkg_v3e-object-dcb227bd6a2bb08a122e52d0,复合校正,,34,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-dee6731dcc0faa231340dac9,ctkg_v3e-object-dee6731dcc0faa231340dac9,Decibel,Decibel,88,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-e106c00b460b0d79496f817b,ctkg_v3e-object-e106c00b460b0d79496f817b,Tracking Effectiveness,Tracking Effectiveness,142,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-e1caec9f68da5c573be699d5,ctkg_v3e-object-e1caec9f68da5c573be699d5,串联校正,,32,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-e281edb0bf991d873b515ce3,ctkg_v3e-object-e281edb0bf991d873b515ce3,虚奇点,,44,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-e28c6b3ef5b1335c8a086f34,ctkg_v3e-object-e28c6b3ef5b1335c8a086f34,Full-state feedback,Full-state feedback,151,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-e43a521f65d1388d6cf5a06e,ctkg_v3e-object-e43a521f65d1388d6cf5a06e,Open-loop system poles,Open-loop system poles,30,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-e70e153907f2fa8a69ad2c62,ctkg_v3e-object-e70e153907f2fa8a69ad2c62,Observer poles location,Observer poles location,114,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-e80f5d56ce06409842363584,ctkg_v3e-object-e80f5d56ce06409842363584,频率特性实验确定方法,,75,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-e90594bf67aa0149a800d9db,ctkg_v3e-object-e90594bf67aa0149a800d9db,负倒描述函数,,52,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-e9769878ab175b13dde19719,ctkg_v3e-object-e9769878ab175b13dde19719,分度系数,,48,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-ecc6832589e61331293846d6,ctkg_v3e-object-ecc6832589e61331293846d6,理想采样器,,46,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-ed6a447b53f709e139144374,ctkg_v3e-object-ed6a447b53f709e139144374,采样频谱主分量,,34,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-ee34b938a6fb68864ccf4aa7,ctkg_v3e-object-ee34b938a6fb68864ccf4aa7,Command following,Command following,83,silver,,1,,B,True,ok,accepted
ctkg:v3e-object-ee4c217b305b05786c0b89a9,ctkg_v3e-object-ee4c217b305b05786c0b89a9,Sinusoidal steady-state response,Sinusoidal steady-state response,164,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-ee95c608a2f3782742d28d92,ctkg_v3e-object-ee95c608a2f3782742d28d92,Graphical evalua,Graphical evaluation of polar plot using s-plane vectors,56,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f0c0278d57559730f124c4e3,ctkg_v3e-object-f0c0278d57559730f124c4e3,解码过程,,31,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f16be3d3c310b5ceeae86b3f,ctkg_v3e-object-f16be3d3c310b5ceeae86b3f,采样频谱补分量,,32,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f46e9da31098d70fca946f63,ctkg_v3e-object-f46e9da31098d70fca946f63,programmable read-only memory (EPROM),programmable read-only memory (EPROM),37,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f5e744188b4f574f567a1a8e,ctkg_v3e-object-f5e744188b4f574f567a1a8e,状态转移矩阵,,51,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f8337fda41fd8e3fe22e87f7,ctkg_v3e-object-f8337fda41fd8e3fe22e87f7,multiplexer,multiplexer,141,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-f86059edf7249257b142b471,ctkg_v3e-object-f86059edf7249257b142b471,C1 contour,C1 contour,108,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-fa27f7e0f03c7c18dd56786d,ctkg_v3e-object-fa27f7e0f03c7c18dd56786d,conformal mapping,conformal mapping,88,gold,,1,,B,True,ok,accepted
ctkg:v3e-object-fb1bfa608ae42d3fc3c40d8c,ctkg_v3e-object-fb1bfa608ae42d3fc3c40d8c,Cascade compensation design approach,Cascade compensation design approach,296,silver,,1,,B,True,ok,accepted
ctc:modeling-023f560241f0e47081f0f59e,ctc_modeling-023f560241f0e47081f0f59e,state variable,state_variable,42,gold,theoretical_construct,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-029518e82a518c01bc626b66,ctc_modeling-029518e82a518c01bc626b66,领域概念,modeling_029518e82a518c01bc626b66,135,silver,theoretical_construct,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-05fbe60f54c183c4e3ded892,ctc_modeling-05fbe60f54c183c4e3ded892,The operation of converting,modeling_05fbe60f54c183c4e3ded892,97,silver,theoretical_construct,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-0f6572562d2ba1a5b005f2c5,ctc_modeling-0f6572562d2ba1a5b005f2c5,pole zero gain form,pole_zero_gain_form,47,gold,representation_kind,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-16649db0eecaaa63f87f2a4a,ctc_modeling-16649db0eecaaa63f87f2a4a,state vector,state_vector,40,gold,theoretical_construct,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-1740c61b0819b8d938fbd13c,ctc_modeling-1740c61b0819b8d938fbd13c,The matrix sI,modeling_1740c61b0819b8d938fbd13c,32,silver,theoretical_construct,0,excluded_with_rationale,B,True,ok,accepted
ctc:modeling-18ec3e9de306f59f8feb27a1,ctc_modeling-18ec3e9de306f59f8feb27a1,领域概念,modeling_18ec3e9de306f59f8feb27a1,125,silver,analysis_method,0,excluded_with_rationale,B,True,ok,accepted
